;PDAC018T;PDAC029T;PDAC013T;PDAC020T;PDAC021T;PDAC017T;PDAC031T;PDAC012T;PDAC032T;PDAC028T;PDAC030T;PDAC027T;PDAC025T;PDAC011T;PDAC024T;PDAC008T;PDAC026T;PDAC019T;PDAC015T;PDAC001T;PDAC022T
ENSMUSG00000052459;7.6112890644864;9.01016176093083;6.75990702148727;7.48126424262833;7.94476234729939;8.24453042115271;8.83604056765926;7.95129019235489;9.17117413608547;7.63269199279549;7.7884518264928;7.74860019284841;8.8852311178355;9.33465708785616;7.67330268242775;9.39930719651132;7.67514059625295;9.83858843374765;7.67760818495942;6.95207150594638;7.96045659441568
ENSMUSG00000025534;8.10650827065608;8.57211104060911;6.81879677443273;7.472832403899;7.63255086670234;8.43636813538962;9.03784247673617;7.74197634330392;9.0910146859336;7.53773959492203;7.73730715792231;7.60257520786747;8.92316683105102;9.77269750598923;8.19094077160861;9.60571354419806;7.97063022608794;10.254357124627;7.92573517196243;7.24921880210447;8.34539561868668
ENSMUSG00000015568;8.36340784682337;9.58234953836846;6.32737400205057;5.69210857653051;5.77255667547022;10.0062664942081;10.933034108064;10.3048648702253;10.0673191168115;5.20248662210408;7.35434458659414;7.17745245936288;10.0487506611267;9.61280532258474;8.57824959928387;11.6717039016011;8.46356680308855;11.4331985011894;8.90825353201345;6.01629251790856;9.32823312237435
ENSMUSG00000024413;7.66174274706119;8.19838910664896;6.60267861083641;7.42904633095938;7.4937115394445;7.56546015886563;8.08070786149698;7.14636157471341;8.22235490662565;7.4630564759659;7.45274583022606;7.0914223860106;7.80340282923005;8.8758601583984;7.40025844553628;8.52579211453031;7.15443078311568;8.95222822696997;7.53251626737721;6.69150977484825;7.36127440308163
ENSMUSG00000003812;5.67816815650452;6.03808560839457;4.69061618341713;5.11585656298174;5.48455812975686;6.06904365910108;7.10709238697089;5.97878896672057;6.73057561944628;5.49831022400297;5.73052683163965;5.51200083698407;6.7289320917377;6.78617220691241;5.64324160842825;7.25072795543137;5.5336737676375;7.26004712850072;5.73652056955226;4.77090252630424;6.05942745612119
ENSMUSG00000021240;3.46841563839586;4.03562142206746;3.17602654315752;3.19607489308407;3.15470171856795;3.57789856136413;4.17490759207574;3.78256831552282;3.83257972155695;3.22309308669802;3.39800791864162;3.43499133445861;4.40309808767274;4.32364735516894;3.38896824810452;4.44302469524746;3.66053140614546;4.83994320969786;3.72816739431941;3.22298491519994;3.61878618358977
ENSMUSG00000021477;8.70618168099308;11.5833210167128;7.55220778774156;8.34306177345894;9.22843223533438;10.4102692855393;12.3049067689628;9.9855904205191;11.3346302580872;9.08679136197042;9.71223690295175;8.40916648626766;11.2515398145093;12.9227445532689;9.05245399575676;11.7649989476108;9.22604966513881;12.7595102927912;9.63514864093954;8.62337686711108;9.40523226364063
ENSMUSG00000031266;5.40548941297966;6.83318806419592;4.55260547192504;5.30632647013159;6.35391665966376;6.26109940019074;7.25680960876008;5.73607240839594;7.30866653264542;6.12314890782588;6.02799927846817;6.28762632142425;7.17407778693163;7.82108924069824;5.47812887785554;7.64760893799806;5.65660373906896;8.13101731956776;5.73918612084903;4.95817084781619;6.23029818466516
ENSMUSG00000054733;2.81087707393752;3.37143620909376;2.38125304229773;2.51813759722053;3.19350202950912;2.99243739166525;4.0166922589539;4.15467053334734;3.78424347427708;2.65170650864853;2.55600853886821;2.86298799956867;3.89584112828707;3.72964575702396;3.15279559949738;4.15805959630807;3.09171832641763;4.44439296901711;2.84235781084443;2.34925612530124;3.64204520799225
ENSMUSG00000021003;6.21199966362958;6.87887466088544;5.37605483028775;5.86444851177286;5.66966951386;6.73721313539981;7.23451660590516;6.19589697525408;7.57065050679242;5.3148598665063;5.95918181789551;5.64067387545094;6.72670506321959;7.75966864473672;5.86936158005419;7.80325684684232;5.71517170295169;8.1181267489315;5.98507354703591;5.42833235692993;6.07018493837053
ENSMUSG00000064373;10.4494969723993;11.4167444240772;8.61889781287838;9.86546257614109;9.98288106074985;11.2516188961807;11.8835036988364;11.5283781694428;11.8179596375724;9.57938825639111;11.311298473242;9.95950456805271;11.1914070603332;11.9287324419911;10.5103237918622;12.0536908527056;10.6266323332392;11.8131519140402;10.5854596102133;9.37221781824436;11.4738208838161
ENSMUSG00000039474;4.39443801377412;6.26328232540718;4.15173016327707;4.20820535679894;4.0803632068814;5.68140147373309;6.52932524555096;5.96234947366353;5.98951151844951;4.36167578548236;4.78996670477143;4.06438153539665;5.6409516143577;6.57635320585441;4.7780465655317;7.44481020823853;4.74079946307911;7.5339687326576;5.17240030058255;4.55819684309879;4.95663605724733
ENSMUSG00000003518;7.23718939708254;7.76870799327408;6.67097954986411;7.09947352164693;7.03890081637223;7.70576401832319;8.30419268529713;7.30977401139243;8.3338627777153;7.43786857175009;7.77983094338229;6.92690061162803;8.35775911442565;8.44500609774549;7.08108616359661;8.40022653605138;7.22407792332674;8.63569517581579;7.03067860940726;7.09188400478181;7.246458161384
ENSMUSG00000003352;5.73220728414874;4.53093509757751;5.49387117961545;5.54864013295658;5.29686029553259;5.46615131005075;4.49942857516497;4.66409710206161;4.97988482458659;5.91646876999392;5.39410156227456;5.31821295533276;4.98317390391018;4.36158408093643;5.90471033845547;4.6636462869005;5.22367623333638;4.42255760521013;5.15786369508728;5.82106823690239;5.21498049223841
ENSMUSG00000025232;8.23143159461512;9.27370230834718;7.29610960969617;7.86184120739985;8.13897288778073;8.52193592086178;9.29135654423439;8.12094111623285;9.28383829207742;7.91330215500905;8.1564418404035;7.80113894446097;8.9325371795593;10.1184448588174;8.41102558902472;9.83373381421129;8.39638018029532;10.2554190094106;8.24382780736372;7.47776447375227;8.45698255398395
ENSMUSG00000021947;3.94097913298296;4.22027293182142;3.17602654315752;3.4847954257441;4.12118644466747;4.05375760136406;4.65715758226187;4.30130686377201;4.69620781393631;3.62300238812419;3.69745958438885;3.69168013461407;4.64871291899669;4.92308641012461;4.09312222522145;5.03193322299188;3.59787669081012;5.30875219418024;3.79459647885402;3.12323733496027;3.80547307102723
ENSMUSG00000028195;8.14199698812193;6.07117602918575;8.26095939883328;7.71728227487904;7.79787295401477;7.02064123790434;6.62448857866543;7.06657601284542;7.47444436917116;8.56329304563048;7.94612703330643;7.27124959706542;7.33380040780141;5.87321144900129;7.31484412054438;5.26690901379657;7.21076385517575;6.91187007180565;7.11962943201108;8.20953247222593;8.33204982939008
ENSMUSG00000030720;4.92020173324116;5.00123333774477;4.1113329399751;4.40540091407893;4.58599724700855;5.06886628729384;5.75423856224717;4.96111712047359;5.37615757627918;4.58300966310391;4.74706477674064;4.90012354641322;5.3405184882689;5.72101064758144;4.80096872152891;5.90803017987717;4.87308931363813;6.03551488158558;5.05321602494074;4.29339831060719;5.1270467674462
ENSMUSG00000021360;7.0454045044821;5.7482803586717;6.48587420040686;6.75672341312267;6.61020227817348;5.64741052852064;6.62840210110257;6.00042088930431;5.76973680319758;7.03176277762703;6.26692372576822;5.97464006014038;5.66751168484792;6.65992123103664;5.87369269327412;5.01300583861634;6.11629880506769;5.42861997425972;5.53855654166428;6.9955030309437;6.05293425260734
ENSMUSG00000045980;5.56360999292364;5.74058743994102;4.55862736607834;5.27369045126522;5.28792356312543;5.67015990784468;6.62350853705262;5.65655637219689;6.21137111118667;5.86992542105559;5.88938465250042;5.38934625731968;6.41991504402236;6.77215612987451;4.9581016686811;6.68754763648;5.48449273172427;6.75034373744028;5.42725682745871;5.19112853149892;5.80245177944517
ENSMUSG00000024770;-2.31556355029131;0.901802546496376;-3.24396833972225;-2.25374139293707;-1.52155425081922;-0.834501301964694;0.391328750812709;-1.54061885705569;1.22361658558429;-2.01398646543507;-1.69809804088279;-1.81201058864944;0.0464369605965344;0.433435860422959;-1.82973217381721;0.571751538343123;-2.59714166715602;1.98121575328394;-0.329603774243021;-2.76477509733809;-0.725717496182272
ENSMUSG00000027533;6.89115613325959;8.90253077260755;4.85622354025793;5.36035044188972;7.01472932272922;8.4635991056222;9.25178779145229;7.74090582845187;9.38947437490922;6.49662479632108;8.3909294992877;7.4618868367436;9.67907276458569;9.73826537998063;6.81104953259717;9.5162546723477;7.23898212179673;10.6002795277413;7.29412326285359;5.79212844212449;7.5855354167611
ENSMUSG00000058454;4.51061570430785;4.37403937011289;3.59468167714012;3.73657316048833;4.42004918902563;4.74378875699552;5.63286555330008;4.69095291692695;4.98791023820604;4.04532639176193;4.31200611950416;4.14698203824367;5.07707054362702;5.34530807469957;4.82576944559217;6.18222593394055;4.38031539763937;5.97585607286114;4.82132198386979;3.76327557558278;4.74199714337474
ENSMUSG00000011382;4.2282743010273;4.26027808827097;3.59468167714012;3.89642831663855;4.25560416125696;4.62904031757456;5.65797079724269;6.51302666816084;5.03772667821073;4.448702849849;4.45215531221831;4.75444668852193;5.06771656474667;5.01323628642776;3.76505424536424;5.02744917437566;4.70821450916664;4.84815690661887;4.34005618698472;3.92209375561983;5.01124576235839
ENSMUSG00000031007;6.97444798618003;7.57142737186169;6.08606937765651;6.69136208557855;7.05873890370741;7.31733123617932;7.79279324119333;7.05370107829738;7.85323437623858;6.73265168651741;6.66859240031346;6.91355634196182;7.4775893292482;8.0580607896275;7.16475986255078;8.53182014178693;7.04060386274319;8.48763391901669;7.04690621316322;5.92938211361295;7.22736270987749
ENSMUSG00000002105;5.53719740630782;4.92409087936868;5.58814380288544;5.82524340176044;5.3770018433922;5.5526465030318;5.08784102703262;4.98663095813317;4.92799343534578;5.65901674447856;5.48176032051657;5.14267781813949;5.17397213715857;4.77164091267275;5.1272555302362;5.16933920672023;5.29343222123514;4.77680304803707;4.91859604900577;6.08152909120746;5.43734115288169
ENSMUSG00000038178;7.5807224567947;7.391130489336;6.64998078583909;6.99852982342469;7.4447975704597;7.74341158277471;8.05367732022719;7.43287652814313;7.97565626538078;7.46537733389776;7.57889946565181;8.03969881834916;7.89880130870944;8.32532590335124;7.62530737270117;8.4374606612319;7.59675792721663;8.46361076281396;7.57963020835503;7.15217482424331;7.53517864649344
ENSMUSG00000002108;3.70299170367989;4.52795872112524;2.91948096900445;3.51138628110939;3.49472567798596;4.47144351433629;5.06203057580079;4.67310470157535;4.75382100914147;3.38876156981993;4.53645576173586;4.85392559132438;4.80605882947802;5.09808272803512;4.18660253011612;5.5936681964112;4.5332416154701;6.13369633924316;4.03338891561289;3.72749020696187;4.44416305080149
ENSMUSG00000055782;3.90010870705116;4.71754087327267;3.01016048033902;3.51795811543057;3.57038005210609;3.84109915189442;6.41616378580414;6.36524383315556;5.10814069226551;3.92906617926895;3.59231294547457;3.39867320459444;4.18685067529625;5.59397262724378;3.90704317417595;6.08070634478992;4.9915556417944;5.04856649731963;4.26805185320926;3.05990116561018;5.71741544234305
ENSMUSG00000026600;8.497124819968;9.29070368155596;8.23063560045262;8.49942940903999;8.98993626640458;9.01326228148631;9.50291866864389;8.51428392508762;9.61024665645735;8.68005132320754;8.65156385157184;8.72887338098119;9.19264489881467;9.82766019851448;8.63675577907181;10.1646469953148;8.46039081781677;10.172861998531;8.74422822159375;8.19404694399059;8.91163068029906
ENSMUSG00000090124;5.75657956671786;6.85056497747348;4.7912207216163;5.87728364896907;6.35070171327936;6.48473673624314;7.44553261633483;6.93140593140494;7.03875941060991;5.47546372308006;5.90654398558363;5.90082102525766;6.9358837882395;7.44323330517267;6.12052689302288;7.59872552423918;6.19836300279884;7.63948347979712;6.39030652461834;5.53439763734711;6.31955892351507
ENSMUSG00000031570;4.50153668506226;4.67242938068575;4.91373284950648;5.36764575510495;5.38749819868022;4.64225024104375;4.72085888243598;4.66409710206161;5.00646439205316;5.48235574203605;4.78467321659768;4.62157155581524;4.33064987474192;4.45812666240175;5.14528039231367;4.64034264472233;4.84338898322088;4.84815690661887;4.66375713429331;4.87065231541506;4.91427795121843
ENSMUSG00000015889;5.69153626329367;6.30212813256058;4.98701083293;5.54220689592442;5.67310557040719;5.910211537117;6.43416149649387;5.88111108005958;6.26739213970928;5.56258973105628;5.66289363501597;5.38780302938743;6.20743391200015;6.64461650927883;5.87477344299456;6.56944380202176;5.74278338523615;6.90253405827662;5.71321046608292;5.1187293107727;5.62996240984534
ENSMUSG00000026177;6.21570550096151;6.73594197957349;5.17905556257182;5.46097943261196;6.53382894816331;6.91779851204575;7.18488913563605;6.5452717319761;6.71534955833532;5.79440135264438;6.04580940639688;7.46041932430588;6.68066015412037;7.77028460644519;6.85168521064759;8.27143008137034;6.8654975387718;8.15107369630284;6.94283519751447;6.06459834885711;6.87411477850404
ENSMUSG00000026480;6.9501838900894;6.85353995660324;5.90884951318004;5.92008823703816;6.49358484746184;6.80779097947193;7.64270570936279;6.45153502818912;7.32354091079515;6.42807732414798;6.62778790595494;6.78286610688757;7.53853112544696;7.57420943288893;6.9867715024084;8.29353941571396;6.52362655757718;8.01177609964049;7.0255925666776;6.41325039118957;6.5491316355092
ENSMUSG00000027777;5.10538529535049;4.48256012361774;5.18295922143917;5.07410183923306;4.11108841941514;4.89767345969567;4.0166922589539;3.92511046501674;4.55569651745264;4.95080807667063;5.39062134428515;4.62942859913006;4.96060921491165;4.21731702729349;4.55888607444104;3.52317834139739;4.62337907025451;3.87369239188611;4.32830226866529;5.54471611235356;4.64747240644307
ENSMUSG00000033793;5.6700874280312;6.18797256568592;5.21762482770406;5.6583005490922;5.82601112291208;5.80988145424037;6.3631334635343;5.70566809931646;6.15189650049424;5.77769011737327;5.61895401500907;5.66125923978091;6.25457009968922;6.59239539158099;5.76946972327054;6.35715365286135;5.83923038067055;6.94718834846191;5.63426422959754;5.29257459244479;5.75523701321814
ENSMUSG00000030523;-0.126780495584813;0.0154946343412833;-2.29539164446151;-2.66551384625382;-1.28982731564945;-0.834501301964694;-0.136720084746046;-2.43481144297433;0.653060819720484;-0.911426154568926;-0.126405264121784;-1.10769421833411;0.707204576024583;0.770727381511102;-1.12947744198813;0.265496752606609;-1.10832747485017;1.54905835723164;-0.663325724531152;-2.11838876380068;-0.50527719826786
ENSMUSG00000037706;7.618655649807;6.99497102962538;6.95400910047168;7.61524666918033;7.69430546638417;7.3121747981169;7.94176024535793;7.69078317707426;7.24981286548641;7.67942326887946;7.46933785192209;7.30270956341067;7.49252175982615;7.60088740620427;7.59185227990202;7.259549227546;7.62190440080798;6.7967022829217;7.16262583218691;7.27965375024213;7.80749316299758
ENSMUSG00000031591;7.47414472383182;8.12223425579329;6.57323709547641;7.13036024944213;7.46773169284255;7.49621571901573;8.19099643789728;7.53151349150296;8.15653318037981;7.09682949215696;7.06335669090149;7.27292259967333;7.6022761917323;8.28311968924559;7.47734417133871;8.54537022562432;7.40269870841216;8.52909454072392;7.4314836418658;6.47929109588357;7.31499190930198
ENSMUSG00000062908;4.73893718926558;5.3316287898917;4.45912401650063;4.5374073451299;4.61129316860186;5.04170794108783;5.86618819549136;7.7810371138048;5.36387574210275;4.57443457776405;4.44546195714617;4.62419532758715;5.5598741125186;5.68655289012145;4.81904778290151;5.76074607281521;4.90794098352229;5.883969463923;4.75789370339018;4.29339831060719;5.58266225333054
ENSMUSG00000019087;7.7931138299135;7.85733443028613;6.69304638439229;7.35802547034428;7.72483992996694;7.79274438227215;8.47610154526438;7.66787239199828;8.25541999069826;7.50877875390259;7.48002123269385;7.60456955407909;8.08446753079861;8.73603876173987;7.83195506809638;8.68344960978698;7.72607523711227;8.95258538622493;7.5651812434916;6.91626029416601;8.09821990875289
ENSMUSG00000032046;6.93845784080296;7.49575617436367;5.98236972866039;6.53814938166484;6.8075740219964;7.20051747608723;8.15888747265067;7.23266681947515;7.83851587001831;6.8349153254784;6.94021252846852;6.77816170494644;7.69708182651866;8.28394310138942;7.06033711747523;8.59946599471312;6.90053087441086;8.60784820596895;6.99618039047674;6.26667583407091;7.59077462609742
ENSMUSG00000028641;6.38817640623893;6.30125679013656;6.67791176230527;6.911985522839;6.1569433942206;6.16940610191544;5.77380504121935;5.19797274631014;5.5066399722998;6.68166381685744;6.22063265920513;5.90837523592218;6.02855512854781;5.12038213983837;5.99494648852669;5.58941549915107;6.14458139550881;5.56940837144762;5.8518464873638;6.94916141627952;6.22067450196935
